a5fb00bce6a644c6.jpg,Pro3@gmail.com,5.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
f29b30da423d56f8.jpg,Pro3@gmail.com,14.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
0bdacf0c7128a071.jpg,Pro3@gmail.com,15.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
16a47bc2d4227362.jpg,Pro3@gmail.com,16.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
fa05c30f0558d3ec.jpg,Pro3@gmail.com,16.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
501134ea56ee28ea.jpg,Pro3@gmail.com,17.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
2098b5bad4f89e01.jpg,Pro3@gmail.com,18.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
c9486b4d30a5d3e9.jpg,Pro3@gmail.com,18.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
b54ba234b16b9226.jpg,Pro3@gmail.com,19.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
8d322cb28513a49e.jpg,Pro3@gmail.com,19.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
86c116f415d3c098.jpg,Pro3@gmail.com,22.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
acd251dd4ac57355.jpg,Pro3@gmail.com,22.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
cb2491443adf7f3c.jpg,Pro3@gmail.com,22.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
d91fdfbbe54f293b.jpg,Pro3@gmail.com,23.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
c5b68da8aa2ee996.jpg,Pro3@gmail.com,23.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
06a75241bcba9473.jpg,Pro3@gmail.com,24.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
2950f295e8303df4.jpg,Pro3@gmail.com,24.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
d5ccaeb796acdb2d.jpg,Pro3@gmail.com,25.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
3f028674370bf063.jpg,Pro3@gmail.com,26.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
df9f58d90001ddc1.jpg,Pro3@gmail.com,27.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
ab7d42ef0ec9c683.jpg,Pro3@gmail.com,37.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
0748b9b3b8bee81a.jpg,Pro3@gmail.com,39.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
aafa96cdf11cee96.jpg,Pro3@gmail.com,39.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
7826bce67969fb4d.jpg,Pro3@gmail.com,41.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
a53f3919ac8ed4b4.jpg,Pro3@gmail.com,42.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=35s,1
a5fb00bce6a644c6.jpg,Pro3@gmail.com,5.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
f29b30da423d56f8.jpg,Pro3@gmail.com,14.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
0bdacf0c7128a071.jpg,Pro3@gmail.com,15.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
16a47bc2d4227362.jpg,Pro3@gmail.com,16.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
fa05c30f0558d3ec.jpg,Pro3@gmail.com,16.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
501134ea56ee28ea.jpg,Pro3@gmail.com,17.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
2098b5bad4f89e01.jpg,Pro3@gmail.com,18.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
c9486b4d30a5d3e9.jpg,Pro3@gmail.com,18.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
b54ba234b16b9226.jpg,Pro3@gmail.com,19.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
8d322cb28513a49e.jpg,Pro3@gmail.com,19.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
86c116f415d3c098.jpg,Pro3@gmail.com,22.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
acd251dd4ac57355.jpg,Pro3@gmail.com,22.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
cb2491443adf7f3c.jpg,Pro3@gmail.com,22.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
d91fdfbbe54f293b.jpg,Pro3@gmail.com,23.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
c5b68da8aa2ee996.jpg,Pro3@gmail.com,23.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
06a75241bcba9473.jpg,Pro3@gmail.com,24.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
2950f295e8303df4.jpg,Pro3@gmail.com,24.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
d5ccaeb796acdb2d.jpg,Pro3@gmail.com,25.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
3f028674370bf063.jpg,Pro3@gmail.com,26.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
df9f58d90001ddc1.jpg,Pro3@gmail.com,27.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
ab7d42ef0ec9c683.jpg,Pro3@gmail.com,37.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
0748b9b3b8bee81a.jpg,Pro3@gmail.com,39.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
aafa96cdf11cee96.jpg,Pro3@gmail.com,39.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
7826bce67969fb4d.jpg,Pro3@gmail.com,41.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
a53f3919ac8ed4b4.jpg,Pro3@gmail.com,42.0,https://www.youtube.com/watch?v=jEbv-gc0ezM&t=24s,1
